"Funding","Sin","Rep","LAB","QCbatch","strMAT","Vol","Proportion","DryWt","WetWt","AnalysisType","Catno","comment","TtlAromatic","TOTALKANES","depth","Project","projectCode","invest","CollectMethod","matrix","SubMatrix","species","DateCollected","Year","location","sampler","agency","LAT","LONG","SampleType","QCERROR"
"EVOSTC",6353,1,"ABL","W022690","",NA,NA,1.21,10.1,"TISSUE","NMFS_029",NA,157.11,1468.17,"1","AIRWAT3","AW03","PWS-M-217-1M","CAMU","TISSUE","WHOLE","MUSS","05-Aug-89",1989,"SMITI","STINNETT","NMFS ABL",60.532,-147.357,"ENV","GOOD"
"EVOSTC",6355,1,"ABL","W022690","",NA,NA,1.5,10,"TISSUE","NMFS_029",NA,107.24,1419.06,"5","AIRWAT3","AW03","PWS-M-217-5M","CAMU","TISSUE","WHOLE","MUSS","05-Aug-89",1989,"SMITI","STINNETT","NMFS ABL",60.532,-147.357,"ENV","GOOD"
"EVOSTC",6358,1,"ABL","W022690","",NA,NA,1.2,9.99,"TISSUE","NMFS_029",NA,13.67,497.65,"25","AIRWAT3","AW03","PWS-M-217-25M","CAMU","TISSUE","WHOLE","MUSS","05-Aug-89",1989,"SMITI","STINNETT","NMFS ABL",60.532,-147.357,"ENV","GOOD"
"EVOSTC",6359,1,"ABL","W112190","",NA,NA,1.78,9.9,"TISSUE","NMFS_029",NA,65.03,960.64,"1","AIRWAT3","AW03","PWS-M-216-1M","CAMU","TISSUE","WHOLE","MUSS","04-Aug-89",1989,"ELRIP","STINNETT","NMFS ABL",59.972,-148.117,"ENV","GOOD"
"EVOSTC",6361,1,"ABL","W112190","",NA,NA,1.25,9.59,"TISSUE","NMFS_029",NA,54.45,905.73,"5","AIRWAT3","AW03","PWS-M-216-5M","CAMU","TISSUE","WHOLE","MUSS","04-Aug-89",1989,"ELRIP","STINNETT","NMFS ABL",59.972,-148.117,"ENV","GOOD"
"EVOSTC",6364,1,"ABL","W112190","",NA,NA,1.07,9.7,"TISSUE","NMFS_029",NA,18.91,4531.3,"25","AIRWAT3","AW03","PWS-M-216-25M","CAMU","TISSUE","WHOLE","MUSS","04-Aug-89",1989,"ELRIP","STINNETT","NMFS ABL",59.972,-148.117,"ENV","GOOD"
"EVOSTC",6366,1,"ABL","W112190","",NA,NA,0.928,9.28,"TISSUE","NMFS_029",NA,28.4,469.22,"1","AIRWAT3","AW03","PWS-M-217-1M","CAMU","TISSUE","WHOLE","MUSS","05-Aug-89",1989,"OLSEN","STINNETT","NMFS ABL",60.73,-146.22,"ENV","GOOD"
"EVOSTC",6368,1,"ABL","W110790","",NA,NA,1.15,10.5,"TISSUE","NMFS_029",NA,4.17,612.23,"5","AIRWAT3","AW03","PWS-M-217-5M","CAMU","TISSUE","WHOLE","MUSS","05-Aug-89",1989,"OLSEN","STINNETT","NMFS ABL",60.73,-146.22,"ENV","GOOD"
"EVOSTC",6371,1,"ABL","W110790","",NA,NA,0.928,10.3,"TISSUE","NMFS_029",NA,23.33,627.67,"25","AIRWAT3","AW03","PWS-M-217-25M","CAMU","TISSUE","WHOLE","MUSS","05-Aug-89",1989,"OLSEN","STINNETT","NMFS ABL",60.73,-146.22,"ENV","GOOD"
"EVOSTC",6400,1,"GERG","NP016","",NA,NA,0.188,2.248,"TISSUE","6158",NA,42.46,544.4,"0","FSHSHL13","FS13","H-052-P","SHOV","TISSUE","WHOLE","PCLA","01-Aug-89",1989,"SIMPB","TROWBRIDGE","ADF&G",60.635,-145.885,"ENV","GOOD"
"EVOSTC",6401,1,"GERG","NP016","",NA,NA,0.136,1.07,"TISSUE","6158",NA,51.57,1271.8,"0","FSHSHL13","FS13","H-053-P","SHOV","TISSUE","WHOLE","PCLA","01-Aug-89",1989,"SIMPB","TROWBRIDGE","ADF&G",60.635,-145.885,"ENV","GOOD"
"EVOSTC",6402,1,"GERG","NP016","",NA,NA,0.636,5.631,"TISSUE","6158",NA,16.22,221.9,"0","FSHSHL13","FS13","H-054-P","SHOV","TISSUE","WHOLE","PCLA","01-Aug-89",1989,"SIMPB","TROWBRIDGE","ADF&G",60.635,-145.885,"ENV","GOOD"
"EVOSTC",6403,1,"GERG","NP016","",NA,NA,0.593,4.982,"TISSUE","6158",NA,19.36,87.3,"0","FSHSHL13","FS13","H-055-P","SHOV","TISSUE","WHOLE","PCLA","01-Aug-89",1989,"SIMPB","TROWBRIDGE","ADF&G",60.635,-145.885,"ENV","GOOD"
"EVOSTC",6404,1,"GERG","NP016","",NA,NA,0.565,5.544,"TISSUE","6158",NA,18.38,274.4,"0","FSHSHL13","FS13","H-056-P","SHOV","TISSUE","WHOLE","PCLA","02-Aug-89",1989,"HELLH","TROWBRIDGE","ADF&G",60.702,-146.382,"ENV","GOOD"
"EVOSTC",6405,1,"GERG","NP016","",NA,NA,0.55,5.569,"TISSUE","6158",NA,15,261.3,"0","FSHSHL13","FS13","H-057-P","SHOV","TISSUE","WHOLE","PCLA","02-Aug-89",1989,"HELLH","TROWBRIDGE","ADF&G",60.702,-146.382,"ENV","GOOD"
"EVOSTC",6406,1,"GERG","NP016","",NA,NA,0.468,4.831,"TISSUE","6158",NA,21.21,310.4,"0","FSHSHL13","FS13","H-058-P","SHOV","TISSUE","WHOLE","PCLA","02-Aug-89",1989,"HELLH","TROWBRIDGE","ADF&G",60.702,-146.382,"ENV","GOOD"
"EVOSTC",6407,1,"GERG","NP016","",NA,NA,0.581,5.144,"TISSUE","6158",NA,24.88,250.9,"0","FSHSHL13","FS13","H-059-P","SHOV","TISSUE","WHOLE","PCLA","02-Aug-89",1989,"HELLH","TROWBRIDGE","ADF&G",60.702,-146.382,"ENV","GOOD"
"EVOSTC",6428,1,"GERG","NP016","",NA,NA,0.328,3.039,"TISSUE","6158",NA,52.86,603.6,"0","FSHSHL13","FS13","H-060-P","SHOV","TISSUE","WHOLE","PCLA","03-Aug-89",1989,"WILSB","TROWBRIDGE","ADF&G",60.034,-147.929,"ENV","GOOD"
"EVOSTC",6429,1,"GERG","NP016","",NA,NA,0.55,4.402,"TISSUE","6158",NA,34.79,736.6,"0","FSHSHL13","FS13","H-061-P","SHOV","TISSUE","WHOLE","PCLA","03-Aug-89",1989,"WILSB","TROWBRIDGE","ADF&G",60.034,-147.929,"ENV","GOOD"
"EVOSTC",6430,1,"GERG","NP016","",NA,NA,0.524,5.59,"TISSUE","6158",NA,29.74,168.5,"0","FSHSHL13","FS13","H-062-P","SHOV","TISSUE","WHOLE","PCLA","03-Aug-89",1989,"WILSB","TROWBRIDGE","ADF&G",60.034,-147.929,"ENV","GOOD"
"EVOSTC",6431,1,"GERG","NP016","",NA,NA,0.767,0.533,"TISSUE","6158",NA,166.48,444.6,"0","FSHSHL13","FS13","H-063-P","SHOV","TISSUE","WHOLE","PCLA","03-Aug-89",1989,"WILSB","TROWBRIDGE","ADF&G",60.034,-147.929,"ENV","GOOD"
"EVOSTC",6432,1,"GERG","NP016","",NA,NA,0.065,0.655,"TISSUE","6158",NA,136.68,2324.9,"0","FSHSHL13","FS13","H-064-P","SHOV","TISSUE","WHOLE","PCLA","03-Aug-89",1989,"WILSB","TROWBRIDGE","ADF&G",60.034,-147.929,"ENV","GOOD"
"EVOSTC",6443,1,"GERG","NP016","",NA,NA,0.562,5.154,"TISSUE","6158",NA,490.59,609.2,"0","FSHSHL13","FS13","H-065-P","SHOV","TISSUE","WHOLE","PCLA","04-Aug-89",1989,"SNUGH","TROWBRIDGE","ADF&G",60.267,-147.748,"ENV","GOOD"
"EVOSTC",6444,1,"GERG","NP016","",NA,NA,0.599,5.354,"TISSUE","6158",NA,708.8,905.5,"0","FSHSHL13","FS13","H-066-P","SHOV","TISSUE","WHOLE","PCLA","04-Aug-89",1989,"SNUGH","TROWBRIDGE","ADF&G",60.267,-147.748,"ENV","GOOD"
"EVOSTC",6445,1,"GERG","NP016","",NA,NA,0.542,5.067,"TISSUE","6158",NA,471.79,542.8,"0","FSHSHL13","FS13","H-067-P","SHOV","TISSUE","WHOLE","PCLA","04-Aug-89",1989,"SNUGH","TROWBRIDGE","ADF&G",60.267,-147.748,"ENV","GOOD"
"EVOSTC",6446,1,"GERG","NP016","",NA,NA,0.498,4.886,"TISSUE","6158",NA,741.47,962.7,"0","FSHSHL13","FS13","H-068-P","SHOV","TISSUE","WHOLE","PCLA","04-Aug-89",1989,"SNUGH","TROWBRIDGE","ADF&G",60.267,-147.748,"ENV","GOOD"
"EVOSTC",6479,1,"ABL","W082090","",NA,NA,1.18,10.7,"TISSUE","NMFS_030",NA,80.13,87.92,"1","AIRWAT3","AW03","M-206-01-02","CAMU","TISSUE","WHOLE","MUSS","25-Jul-89",1989,"SUNNC","O'CLAIR","NMFS ABL",59.914,-149.342,"ENV","GOOD"
"EVOSTC",6480,1,"ABL","W082390","",NA,NA,0.771,9.64,"TISSUE","NMFS_030",NA,35.99,11042.92,"1","AIRWAT3","AW03","M-206-01-01","CAMU","TISSUE","WHOLE","MUSS","25-Jul-89",1989,"SUNNC","O'CLAIR","NMFS ABL",59.914,-149.342,"ENV","GOOD"
"EVOSTC",6481,1,"ABL","L030791","",NA,NA,0.798,9.97,"TISSUE","NMFS_030",NA,17.33,179.42,"5","AIRWAT3","AW03","M-206-5M","CAMU","TISSUE","WHOLE","MUSS","25-Jul-89",1989,"SUNNC","O'CLAIR","NMFS ABL",59.917,-149.346,"ENV","GOOD"
"EVOSTC",6482,1,"ABL","W082090","",NA,NA,1.21,11,"TISSUE","NMFS_030",NA,77.56,650.21,"25","AIRWAT3","AW03","M-206-25M","CAMU","TISSUE","WHOLE","MUSS","25-Jul-89",1989,"SUNNC","O'CLAIR","NMFS ABL",59.914,-149.342,"ENV","GOOD"
"EVOSTC",6485,1,"GERG","NP084","",NA,NA,10.027,11.092,"SEDIMENT","6167",NA,65.38,450.3,"0","AIRWAT2","AW02","IIB-021-S-012","CORE","SEDIMENT","","","26-Jul-89",1989,"AGENC","O'CLAIR","NMFS ABL",59.767,-149.573,"ENV","GOOD"
"EVOSTC",6489,1,"GERG","NP084","",NA,NA,10.058,13.148,"SEDIMENT","6167",NA,491.64,392.67,"3","AIRWAT2","AW02","IIB-021-S-023","DIVE","SEDIMENT","","","26-Jul-89",1989,"AGENC","O'CLAIR","NMFS ABL",59.768,-149.575,"ENV","GOOD"
"EVOSTC",6492,1,"GERG","NP084","",NA,NA,10.035,13.47,"SEDIMENT","6167",NA,292.9,351.18,"6","AIRWAT2","AW02","IIB-021-S-033","DIVE","SEDIMENT","","","26-Jul-89",1989,"AGENC","O'CLAIR","NMFS ABL",59.768,-149.575,"ENV","GOOD"
"EVOSTC",6495,1,"GERG","NP084","",NA,NA,10.039,17.459,"SEDIMENT","6167",NA,575.77,1115.76,"20","AIRWAT2","AW02","IIB-021-S-043","VGRB","SEDIMENT","","","26-Jul-89",1989,"AGENC","O'CLAIR","NMFS ABL",59.768,-149.585,"ENV","GOOD"
"EVOSTC",6496,1,"GERG","NP084","",NA,NA,10.015,42.799,"SEDIMENT","6167",NA,1973.79,1084.9,"40","AIRWAT2","AW02","IIB-021-S-051","VGRB","SEDIMENT","","","26-Jul-89",1989,"AGENC","O'CLAIR","NMFS ABL",59.769,-149.583,"ENV","GOOD"
"EVOSTC",6499,1,"GERG","NP084","",NA,NA,10.069,19.978,"SEDIMENT","6167",NA,214.67,709.79,"100","AIRWAT2","AW02","IIB-021-S-061","VGRB","SEDIMENT","","","26-Jul-89",1989,"AGENC","O'CLAIR","NMFS ABL",59.77,-149.582,"ENV","GOOD"
"EVOSTC",6522,1,"ABL","W082090","",NA,NA,0.954,9.54,"TISSUE","NMFS_030",NA,101.19,446.2,"1","AIRWAT3","AW03","PWS-M-208-01","CAMU","TISSUE","WHOLE","MUSS","28-Jul-89",1989,"BLACB","O'CLAIR","NMFS ABL",59.54,-150.215,"ENV","GOOD"
"EVOSTC",6523,1,"ABL","W082390","",NA,NA,0.855,9.5,"TISSUE","NMFS_030",NA,131.09,0,"5","AIRWAT3","AW03","PWS-M-208-05","CAMU","TISSUE","WHOLE","MUSS","28-Jul-89",1989,"BLACB","O'CLAIR","NMFS ABL",59.54,-150.215,"ENV","GOOD"
"EVOSTC",6524,1,"ABL","W082390","",NA,NA,1.16,10.6,"TISSUE","NMFS_030",NA,21.21,2540.81,"25","AIRWAT3","AW03","PWS-M-208-25","CAMU","TISSUE","WHOLE","MUSS","28-Jul-89",1989,"BLACB","O'CLAIR","NMFS ABL",59.54,-150.215,"ENV","GOOD"
"EVOSTC",6526,1,"GERG","NP084","",NA,NA,10.025,13.191,"SEDIMENT","6167",NA,17.4,669.26,"0","AIRWAT2","AW02","IIB-023-S-011","CORE","SEDIMENT","","","28-Jul-89",1989,"BLACB","O'CLAIR","NMFS ABL",59.535,-150.205,"ENV","GOOD"
"EVOSTC",6530,1,"GERG","NP084","",NA,NA,10.084,14.786,"SEDIMENT","6167",NA,19.04,341.01,"3","AIRWAT2","AW02","IIB-023-S-022","DIVE","SEDIMENT","","","28-Jul-89",1989,"BLACB","O'CLAIR","NMFS ABL",59.537,-150.207,"ENV","GOOD"
"EVOSTC",6533,1,"GERG","NP084","",NA,NA,10.039,16.062,"SEDIMENT","6167",NA,16.42,242.67,"6","AIRWAT2","AW02","IIB-023-S-032","DIVE","SEDIMENT","","","28-Jul-89",1989,"BLACB","O'CLAIR","NMFS ABL",59.537,-150.207,"ENV","GOOD"
"EVOSTC",6535,1,"GERG","NP084","",NA,NA,10.026,14.744,"SEDIMENT","6167",NA,22.77,853.49,"20","AIRWAT2","AW02","IIB-023-S-041","VGRB","SEDIMENT","","","28-Jul-89",1989,"BLACB","O'CLAIR","NMFS ABL",59.54,-150.209,"ENV","GOOD"
"EVOSTC",6538,1,"GERG","NP084","",NA,NA,10.003,13.302,"SEDIMENT","6167",NA,31.1,408.62,"40","AIRWAT2","AW02","IIB-023-S-051","VGRB","SEDIMENT","","","28-Jul-89",1989,"BLACB","O'CLAIR","NMFS ABL",59.541,-150.214,"ENV","GOOD"
"EVOSTC",6542,1,"GERG","NP084","",NA,NA,10.025,18.361,"SEDIMENT","6167",NA,195.44,639.44,"100","AIRWAT2","AW02","IIB-023-S-062","VGRB","SEDIMENT","","","28-Jul-89",1989,"BLACB","O'CLAIR","NMFS ABL",59.526,-150.214,"ENV","GOOD"
"EVOSTC",6582,1,"ABL","W082390","",NA,NA,0.76,9.5,"TISSUE","NMFS_030",NA,155.39,1343.71,"5","AIRWAT3","AW03","PWS-M-211-05","CAMU","TISSUE","WHOLE","MUSS","30-Jul-89",1989,"TONSB","O'CLAIR","NMFS ABL",59.312,-150.91,"ENV","GOOD"
"EVOSTC",6583,1,"ABL","W082390","",NA,NA,0.786,9.82,"TISSUE","NMFS_030",NA,207.2,2634.02,"1","AIRWAT3","AW03","WS-M-211-01","CAMU","TISSUE","WHOLE","MUSS","30-Jul-89",1989,"TONSB","O'CLAIR","NMFS ABL",59.312,-150.91,"ENV","GOOD"
"EVOSTC",6584,1,"ABL","W082090","",NA,NA,0.559,6.99,"TISSUE","NMFS_030",NA,439.42,1394.83,"1","AIRWAT3","AW03","PWS-M-211","CAMU","TISSUE","WHOLE","MUSS","30-Jul-89",1989,"TONSB","O'CLAIR","NMFS ABL",59.312,-150.91,"ENV","GOOD"
"EVOSTC",6585,1,"ABL","W082090","",NA,NA,0.902,10,"TISSUE","NMFS_030",NA,98.83,273.53,"25","AIRWAT3","AW03","PWS-M-211-25","CAMU","TISSUE","WHOLE","MUSS","30-Jul-89",1989,"TONSB","O'CLAIR","NMFS ABL",59.312,-150.91,"ENV","GOOD"
"EVOSTC",6587,1,"ABL","L010991","",NA,NA,0.634,9.05,"TISSUE","NMFS_030",NA,181.51,1935.28,"0","AIRWAT3","AW03","211-NM","HAND","TISSUE","WHOLE","MUSS","30-Jul-89",1989,"TONSB","O'CLAIR","NMFS ABL",59.312,-150.915,"ENV","GOOD"
"EVOSTC",6625,1,"ABL","W082090","",NA,NA,0.908,10.1,"TISSUE","NMFS_030",NA,323.11,389.41,"1","AIRWAT3","AW03","027-M-213-01","CAMU","TISSUE","WHOLE","MUSS","01-Aug-89",1989,"PDICK","O'CLAIR","NMFS ABL",59.285,-151.138,"ENV","GOOD"
"EVOSTC",6626,1,"ABL","W082390","",NA,NA,1.42,10.1,"TISSUE","NMFS_030",NA,125.2,2652.54,"5","AIRWAT3","AW03","027-M-213-05","CAMU","TISSUE","WHOLE","MUSS","01-Aug-89",1989,"PDICK","O'CLAIR","NMFS ABL",59.285,-151.138,"ENV","GOOD"
"EVOSTC",6627,1,"ABL","W090690","",NA,NA,0.91,10.1,"TISSUE","NMFS_030",NA,22.06,4705.56,"25","AIRWAT3","AW03","027-M-213-25","CAMU","TISSUE","WHOLE","MUSS","01-Aug-89",1989,"PDICK","O'CLAIR","NMFS ABL",59.285,-151.138,"ENV","GOOD"
"EVOSTC",6632,1,"GERG","NP084","",NA,NA,10.039,12.139,"SEDIMENT","6167",NA,73.12,415.73,"0","AIRWAT2","AW02","IIB-028-S-013","CORE","SEDIMENT","","","02-Aug-89",1989,"WINDB","O'CLAIR","NMFS ABL",59.231,-151.517,"ENV","GOOD"
"EVOSTC",6635,1,"GERG","NP084","",NA,NA,10.034,12.653,"SEDIMENT","6167",NA,198.27,783.16,"3","AIRWAT2","AW02","IIB-028-S-023","DIVE","SEDIMENT","","","02-Aug-89",1989,"WINDB","O'CLAIR","NMFS ABL",59.229,-151.512,"ENV","GOOD"
"EVOSTC",6636,1,"GERG","NP084","",NA,NA,10.019,14.669,"SEDIMENT","6167",NA,235.94,2039.66,"6","AIRWAT2","AW02","IIB-028-S-031","DIVE","SEDIMENT","","","02-Aug-89",1989,"WINDB","O'CLAIR","NMFS ABL",59.229,-151.512,"ENV","GOOD"
"EVOSTC",6640,1,"GERG","NP084","",NA,NA,10.063,22.068,"SEDIMENT","6167",NA,11.23,3312.53,"20","AIRWAT2","AW02","IIB-028-S-042","VGRB","SEDIMENT","","","02-Aug-89",1989,"WINDB","O'CLAIR","NMFS ABL",59.229,-151.51,"ENV","GOOD"
"EVOSTC",6643,1,"GERG","NP085","",NA,NA,10.001,14.751,"SEDIMENT","6167",NA,247.07,1348.6,"40","AIRWAT2","AW02","IIB-028-S-052","VGRB","SEDIMENT","","","02-Aug-89",1989,"WINDB","O'CLAIR","NMFS ABL",59.22,-151.47,"ENV","GOOD"
"EVOSTC",6645,1,"GERG","NP085","",NA,NA,10.098,14.677,"SEDIMENT","6167",NA,211.92,637.65,"100","AIRWAT2","AW02","IIB-028-S-061","VGRB","SEDIMENT","","","02-Aug-89",1989,"WINDB","O'CLAIR","NMFS ABL",59.193,-151.427,"ENV","GOOD"
"EVOSTC",6651,1,"GERG","NP085","",NA,NA,10.068,11.274,"SEDIMENT","6167",NA,29.57,201.55,"0","AIRWAT2","AW02","IIB-028-S-013","CORE","SEDIMENT","","","03-Aug-89",1989,"CHUGB","O'CLAIR","NMFS ABL",59.187,-151.63,"ENV","GOOD"
"EVOSTC",6652,1,"GERG","NP085","",NA,NA,10.086,12.065,"SEDIMENT","6167",NA,45.67,367.08,"3","AIRWAT2","AW02","IIB-028-S-021","DIVE","SEDIMENT","","","03-Aug-89",1989,"CHUGB","O'CLAIR","NMFS ABL",59.187,-151.627,"ENV","GOOD"
"EVOSTC",6657,1,"GERG","NP085","",NA,NA,10.091,12.172,"SEDIMENT","6167",NA,87.53,503.72,"6","AIRWAT2","AW02","IIB-028-S-033","DIVE","SEDIMENT","","","03-Aug-89",1989,"CHUGB","O'CLAIR","NMFS ABL",59.187,-151.627,"ENV","GOOD"
"EVOSTC",6659,1,"GERG","NP085","",NA,NA,10.047,16.337,"SEDIMENT","6167",NA,234.85,1086.71,"20","AIRWAT2","AW02","IIB-028-S-042","VGRB","SEDIMENT","","","03-Aug-89",1989,"CHUGB","O'CLAIR","NMFS ABL",59.188,-151.622,"ENV","GOOD"
"EVOSTC",6662,1,"GERG","NP085","",NA,NA,10.01,15.259,"SEDIMENT","6167",NA,78.71,400.55,"40","AIRWAT2","AW02","IIB-029-S-052","VGRB","SEDIMENT","","","03-Aug-89",1989,"CHUGB","O'CLAIR","NMFS ABL",59.19,-151.577,"ENV","GOOD"
"EVOSTC",6664,1,"GERG","NP085","",NA,NA,10.044,19.39,"SEDIMENT","6167",NA,192.51,1009.42,"100","AIRWAT2","AW02","IIB-029-S-061","VGRB","SEDIMENT","","","03-Aug-89",1989,"CHUGB","O'CLAIR","NMFS ABL",59.197,-151.561,"ENV","GOOD"
"EVOSTC",6668,1,"ABL","W082090","",NA,NA,1.61,10.7,"TISSUE","NMFS_030",NA,91.05,790.26,"1","AIRWAT3","AW03","029B-M-215-01","CAMU","TISSUE","WHOLE","MUSS","03-Aug-89",1989,"PCHAT","O'CLAIR","NMFS ABL",59.215,-151.761,"ENV","GOOD"
"EVOSTC",6669,1,"ABL","W082390","",NA,NA,1.25,10.5,"TISSUE","NMFS_030",NA,92.42,1132.1,"3","AIRWAT3","AW03","029B-M-215-05","CAMU","TISSUE","WHOLE","MUSS","03-Aug-89",1989,"PCHAT","O'CLAIR","NMFS ABL",59.215,-151.761,"ENV","GOOD"
"EVOSTC",6670,1,"ABL","W090690","",NA,NA,0.903,10,"TISSUE","NMFS_030",NA,137.33,891.06,"25","AIRWAT3","AW03","029B-M-215-25","CAMU","TISSUE","WHOLE","MUSS","03-Aug-89",1989,"PCHAT","O'CLAIR","NMFS ABL",59.215,-151.761,"ENV","GOOD"
"EVOSTC",6777,1,"ABL","W082090","",NA,NA,1.36,11.4,"TISSUE","NMFS_030",NA,89.22,209.48,"1","AIRWAT3","AW03","035B-M-221-01","CAMU","TISSUE","WHOLE","MUSS","09-Aug-89",1989,"DISCB","O'CLAIR","NMFS ABL",58.348,-152.383,"ENV","GOOD"
"EVOSTC",6778,1,"ABL","W082390","",NA,NA,1.41,10.9,"TISSUE","NMFS_030",NA,120.56,4504.64,"5","AIRWAT3","AW03","035B-M-221-05","CAMU","TISSUE","WHOLE","MUSS","09-Aug-89",1989,"DISCB","O'CLAIR","NMFS ABL",58.348,-152.383,"ENV","GOOD"
"EVOSTC",6779,1,"ABL","W090690","",NA,NA,0.698,9.97,"TISSUE","NMFS_030",NA,122.74,1088.04,"25","AIRWAT3","AW03","035B-M-221-25","CAMU","TISSUE","WHOLE","MUSS","09-Aug-89",1989,"DISCB","O'CLAIR","NMFS ABL",58.348,-152.383,"ENV","GOOD"
"EVOSTC",6782,1,"ABL","L010991","",NA,NA,0.837,9.3,"TISSUE","NMFS_030",NA,1.12,212.05,"0","AIRWAT3","AW03","035B-NM-221","HAND","TISSUE","WHOLE","MUSS","09-Aug-89",1989,"DISCB","O'CLAIR","NMFS ABL",58.348,-152.38,"ENV","GOOD"
"EVOSTC",6783,1,"ABL","W082090","",NA,NA,0.938,10.4,"TISSUE","NMFS_030",NA,116.05,354.09,"1","AIRWAT3","AW03","035C-M-221-01A","CAMU","TISSUE","WHOLE","MUSS","09-Aug-89",1989,"BLUEF","O'CLAIR","NMFS ABL",58.453,-152.675,"ENV","GOOD"
"EVOSTC",6784,1,"ABL","W082390","",NA,NA,1.02,10.2,"TISSUE","NMFS_030",NA,26.26,1071.01,"1","AIRWAT3","AW03","035C-M-221-01B","CAMU","TISSUE","WHOLE","MUSS","09-Aug-89",1989,"BLUEF","O'CLAIR","NMFS ABL",58.453,-152.675,"ENV","GOOD"
"EVOSTC",6785,1,"ABL","W082390","",NA,NA,1.88,10.4,"TISSUE","NMFS_030",NA,101.36,1439.07,"5","AIRWAT3","AW03","035C-M-221-05","CAMU","TISSUE","WHOLE","MUSS","09-Aug-89",1989,"BLUEF","O'CLAIR","NMFS ABL",58.453,-152.675,"ENV","GOOD"
"EVOSTC",6786,1,"ABL","W090690","",NA,NA,1.51,10.1,"TISSUE","NMFS_030",NA,180.17,1764.05,"25","AIRWAT3","AW03","035C-M-221-25","CAMU","TISSUE","WHOLE","MUSS","09-Aug-89",1989,"BLUEF","O'CLAIR","NMFS ABL",58.453,-152.675,"ENV","GOOD"
"EVOSTC",6788,1,"ABL","W110790","",NA,NA,0.985,8.95,"TISSUE","NMFS_030",NA,17.36,328.97,"0","AIRWAT3","AW03","MB-221-01","CAMU","TISSUE","WHOLE","MUSS","09-Aug-89",1989,"BLUEF","O'CLAIR","NMFS ABL",58.453,-152.675,"ENV","GOOD"
"EVOSTC",6792,1,"ABL","W082090","",NA,NA,1.06,9.59,"TISSUE","NMFS_030",NA,116.52,506.83,"1","AIRWAT3","AW03","029B-M-215-1-01","CAMU","TISSUE","WHOLE","MUSS","03-Aug-89",1989,"PCHAT","O'CLAIR","NMFS ABL",59.215,-151.761,"ENV","GOOD"
"EVOSTC",6798,1,"ABL","L010991","",NA,NA,0.793,9.91,"TISSUE","NMFS_031",NA,3.22,294.36,"0","AIRWAT3","AW03","027-NM-213","HAND","TISSUE","WHOLE","MUSS","01-Aug-89",1989,"PDICK","O'CLAIR","NMFS ABL",59.287,-151.146,"ENV","GOOD"
"EVOSTC",6832,1,"ABL","F011591","",NA,NA,13.6,20.3,"SEDIMENT","NMFS_078",NA,42.01,2538.27,"0","COAHAB1","CH1","S801","COCU","SEDIMENT","","","15-Aug-89",1989,"NAKEI","KARINEN","NMFS ABL",60.652,-147.437,"ENV","GOOD"
"EVOSTC",6833,1,"ABL","F102290","",NA,NA,6.97,10,"SEDIMENT","NMFS_078",NA,53.11,1565.03,"0","COAHAB1","CH1","S802","COCU","SEDIMENT","","","15-Aug-89",1989,"NAKEI","KARINEN","NMFS ABL",60.652,-147.437,"ENV","GOOD"
"EVOSTC",6834,1,"ABL","F102290","",NA,NA,7.47,10.6,"SEDIMENT","NMFS_078",NA,70.3,1483.91,"0","COAHAB1","CH1","S803","COCU","SEDIMENT","","","15-Aug-89",1989,"NAKEI","KARINEN","NMFS ABL",60.652,-147.437,"ENV","GOOD"
"EVOSTC",6835,1,"ABL","L091191","",NA,NA,0.745,10.6,"TISSUE","NMFS_084",NA,24.92,1104.82,"-2","COAHAB1","CH1","M801","HAND","TISSUE","WHOLE","MUSS","15-Aug-89",1989,"NAKEI","KARINEN","NMFS ABL",60.652,-147.437,"ENV","GOOD"
"EVOSTC",6836,1,"ABL","L091191","",NA,NA,0.796,9.95,"TISSUE","NMFS_089",NA,26.02,1317.71,"-2","COAHAB1","CH1","M802","HAND","TISSUE","WHOLE","MUSS","15-Aug-89",1989,"NAKEI","KARINEN","NMFS ABL",60.652,-147.437,"ENV","GOOD"
"EVOSTC",6837,1,"ABL","L032891","",NA,NA,0.662,9.45,"TISSUE","NMFS_159",NA,21.82,882.79,"-2","COAHAB1","CH1","M803","HAND","TISSUE","WHOLE","MUSS","15-Aug-89",1989,"NAKEI","KARINEN","NMFS ABL",60.652,-147.437,"ENV","GOOD"
"EVOSTC",6839,1,"ABL","F011591","",NA,NA,12.4,20,"SEDIMENT","NMFS_082",NA,23.1,2420.06,"0","COAHAB1","CH1","S854","COCU","SEDIMENT","","","15-Aug-89",1989,"BLIGI","KARINEN","NMFS ABL",60.867,-146.754,"ENV","GOOD"
"EVOSTC",6840,1,"ABL","F110690","",NA,NA,6.68,10.1,"SEDIMENT","NMFS_082",NA,53.61,1778.19,"0","COAHAB1","CH1","S855","COCU","SEDIMENT","","","15-Aug-89",1989,"BLIGI","KARINEN","NMFS ABL",60.867,-146.754,"ENV","GOOD"
"EVOSTC",6841,1,"ABL","F110690","",NA,NA,6.63,10.6,"SEDIMENT","NMFS_082",NA,20.5,1695.76,"0","COAHAB1","CH1","S856","COCU","SEDIMENT","","","15-Aug-89",1989,"BLIGI","KARINEN","NMFS ABL",60.867,-146.754,"ENV","GOOD"
